id,network_code,station_code,location_code,channels,latitude,longitude,elevation
BK.FORD.00,BK,FORD,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.6879,-121.78054,34.4
BK.KARE.S0,BK,KARE,S0,"HNE,HNN,HNZ",36.59736,-119.50381,104.1
BK.LCUV.00,BK,LCUV,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.65196,-120.73221,408.6
BK.HUNT.00,BK,HUNT,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.18942,-123.14557,1540.0
BK.JEPS.S0,BK,JEPS,S0,"HNE,HNN,HNZ",38.25789,-121.82518,6.1
BK.KCC.,BK,KCC,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.323631,-119.318703,888.1
BK.LEGD.00,BK,LEGD,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.21426,-120.14916,92.5
BK.MLKN.00,BK,MLKN,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.38294,-122.2381,356.4
BK.MNLT.00,BK,MNLT,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.23124,-120.84245,1738.9
BK.SCCB.00,BK,SCCB,00,"HNE,HNN,HNZ",37.287441,-121.86422,98.4
BK.SPAN.00,BK,SPAN,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.97599,-123.65702,182.9
BK.STAN.,BK,STAN,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.403931,-122.175079,125.5
BK.TCAS.40,BK,TCAS,40,"BH1,BH2,BH3,HN1,HN2,HN3",35.609501,-120.560097,381.0
BK.TOLH.00,BK,TOLH,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.94966,-119.44162,383.3
BK.WHCL.S0,BK,WHCL,S0,"HNE,HNN,HNZ",36.288958,-119.829105,64.9
NC.ABR.,NC,ABR,,EHZ,39.138126,-121.488167,-1.0
NC.AFR.,NC,AFR,,EHZ,38.79221,-121.349266,10.0
NC.BHR.,NC,BHR,,EHZ,36.72747,-121.266541,175.0
NC.BJF.20,NC,BJF,20,"HNE,HNN,HNZ",36.29283,-121.40327,722.0
NC.BPRB.01,NC,BPRB,01,"EHZ,HNE,HNN,HNZ",36.407211,-121.730667,738.0
NC.BSR.,NC,BSR,,"EHE,EHN,EHZ,ELE,ELN,ELZ,HNE,HNN,HNZ",36.667431,-121.520325,375.0
NC.C021.01,NC,C021,01,"HNE,HNN,HNZ",37.695004,-122.063759,68.0
NC.C027.01,NC,C027,01,"HNE,HNN,HNZ",37.79351,-121.979668,135.0
NC.C028.01,NC,C028,01,"HNE,HNN,HNZ",37.850948,-122.24588,104.0
NC.C044.01,NC,C044,01,"HNE,HNN,HNZ",37.730778,-122.231194,-5.0
NC.C050.01,NC,C050,01,"HNE,HNN,HNZ",37.523972,-121.925606,106.0
NC.C053.01,NC,C053,01,"HNE,HNN,HNZ",37.68539,-121.873352,106.0
NC.C056.01,NC,C056,01,"HNE,HNN,HNZ",37.636311,-122.126358,-15.0
BK.OXMT.50,BK,OXMT,50,HNZ,37.499359,-122.424309,209.1
BK.PETL.00,BK,PETL,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.28844,-124.34259,49.6
BK.RAMR.,BK,RAMR,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",35.635971,-120.869843,416.8
BK.RBOW.00,BK,RBOW,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.33467,-124.11136,1100.0
BK.RUSS.00,BK,RUSS,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.54465,-121.86743,28.6
BK.SUTB.,BK,SUTB,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",39.229099,-121.786102,252.0
BK.TULE.00,BK,TULE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.9647,-121.46731,1231.1
BK.VAK.S0,BK,VAK,S0,"HNE,HNN,HNZ",37.877525,-122.248894,266.0
BK.YUBA.00,BK,YUBA,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.33756,-120.53722,2370.9
NC.BPOB.01,NC,BPOB,01,"EHZ,HNE,HNN,HNZ",36.22789,-121.76717,340.0
NC.BRM.,NC,BRM,,EHZ,36.845051,-120.824654,343.0
NC.C045.01,NC,C045,01,"HNE,HNN,HNZ",37.749619,-121.96196,138.0
NC.C047.01,NC,C047,01,"HNE,HNN,HNZ",37.829147,-122.020287,116.0
NC.C051.01,NC,C051,01,"HNE,HNN,HNZ",37.746651,-122.238609,4.0
NC.C058.01,NC,C058,01,"HNE,HNN,HNZ",37.75642,-122.225761,8.0
NC.CBR.,NC,CBR,,"BNE,BNN,EHE,EHN,EHZ,ELN,HNE,HNN,HNZ",37.816471,-122.063019,580.0
NC.CCO.01,NC,CCO,01,EHZ,37.258217,-121.674568,329.0
NC.CHMG.,NC,CHMG,,"EHZ,ELE,ELN",37.624832,-118.929665,2301.0
NC.CMC.,NC,CMC,,EHZ,37.781101,-122.176804,52.0
BK.ORRS.00,BK,ORRS,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.272191,-123.434245,596.3
BK.ORV.,BK,ORV,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",39.554508,-121.500359,334.7
BK.PORC.00,BK,PORC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.60196,-120.73072,1573.7
BK.PRDS.00,BK,PRDS,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.10561,-124.04458,786.5
BK.SBAR.00,BK,SBAR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.6627,-123.07106,1489.0
BK.SCZ.50,BK,SCZ,50,"BHE,BHN,BHZ,HHE,HHN,HHZ",36.598,-121.403,261.0
BK.SHEP.00,BK,SHEP,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.7826,-121.839302,1391.0
BK.TRIN.00,BK,TRIN,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.9741,-122.705,935.0
BK.VAK.00,BK,VAK,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.877525,-122.248894,266.0
BK.W02B.,BK,W02B,,"BL1,BL2,BL3,HL1,HL2,HL3",37.791119,-122.386322,-45.1
NC.AOD.,NC,AOD,,EHZ,38.614719,-120.730225,504.0
NC.APG.,NC,APG,,EHZ,38.792645,-121.358589,2.0
NC.BBGB.,NC,BBGB,,"HHE,HHN,HHZ,HNE,HNN,HNZ",36.578484,-121.039566,1089.0
NC.BBN.02,NC,BBN,02,EHZ,36.509533,-121.077087,412.0
NC.BKC.01,NC,BKC,01,"EHZ,HNE,HNN,HNZ",36.5802,-121.62623,125.0
NC.BSG.,NC,BSG,,"EHE,EHN,EHZ,ELE,ELN,ELZ",36.413845,-121.25515,161.0
NC.C001.01,NC,C001,01,"HNE,HNN,HNZ",37.5215,-121.933762,96.0
NC.CADB.,NC,CADB,,"EHZ,HNE,HNN,HNZ",37.16346,-121.62645,190.0
NC.CCO.02,NC,CCO,02,EHZ,37.258217,-121.674568,329.0
NC.CDA.,NC,CDA,,EHZ,37.730431,-121.730278,167.0
NC.CDU.,NC,CDU,,"EHZ,ELN",38.029896,-122.001648,160.0
NC.CMLP.,NC,CMLP,,"EHZ,HNE,HNN,HNZ",37.449055,-121.834084,360.0
BK.RIMR.00,BK,RIMR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.821211,-120.592957,1579.4
BK.SAO.00,BK,SAO,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.76403,-121.44722,317.2
BK.SCOT.01,BK,SCOT,01,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.391998,-122.853798,960.0
BK.SCZ.00,BK,SCZ,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.598,-121.403,261.0
BK.SHEP.01,BK,SHEP,01,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.7826,-121.839302,1391.0
BK.SPRL.00,BK,SPRL,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.02238,-123.8498,441.3
BK.SUTB.00,BK,SUTB,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.229099,-121.786102,252.0
BK.TCHL.00,BK,TCHL,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.688122,-120.400917,431.0
BK.WEBR.00,BK,WEBR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.71769,-120.69189,744.2
BK.WINE.00,BK,WINE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.670213,-119.907716,73.5
NC.ADW.,NC,ADW,,EHZ,38.438957,-120.84938,228.0
NC.AFO.,NC,AFO,,EHZ,38.944832,-120.96833,524.0
NC.AGI.,NC,AGI,,EHZ,38.844666,-120.981331,305.0
NC.ASM.,NC,ASM,,EHZ,38.823795,-120.684998,1160.0
NC.AVR.,NC,AVR,,EHZ,39.024307,-121.271881,95.0
NC.BEM.,NC,BEM,,EHZ,36.661072,-121.096786,464.0
NC.BHS.,NC,BHS,,EHZ,36.355835,-121.539833,646.0
NC.BJC.01,NC,BJC,01,EHZ,36.547001,-121.392166,173.0
NC.BRV.01,NC,BRV,01,EHZ,36.424683,-121.018967,525.0
NC.C030.01,NC,C030,01,"HNE,HNN,HNZ",37.154915,-121.609894,268.0
NC.C060.01,NC,C060,01,"HNE,HNN,HNZ",37.58482,-122.027122,3.0
NC.CAP.20,NC,CAP,20,"HNE,HNN,HNZ",37.53291,-121.78951,737.0
NC.CDG.01,NC,CDG,01,"EHZ,HNE,HNN,HNZ",37.385319,-121.283276,420.0
NC.C005.01,NC,C005,01,"HNE,HNN,HNZ",37.810753,-122.236076,187.0
NC.C010.01,NC,C010,01,"HNE,HNN,HNZ",37.944004,-122.009933,51.0
NC.C037.01,NC,C037,01,"HNE,HNN,HNZ",37.355148,-121.88485,22.0
NC.C043.01,NC,C043,01,"HNE,HNN,HNZ",37.868481,-122.24855,154.0
NC.C061.01,NC,C061,01,"HNE,HNN,HNZ",37.777912,-122.209702,18.0
NC.C065.01,NC,C065,01,"HNE,HNN,HNZ",37.96294,-122.275887,110.0
NC.C069.01,NC,C069,01,"HNE,HNN,HNZ",37.647751,-121.896057,83.0
NC.CDV.,NC,CDV,,"EHZ,ELE,ELN,ELZ,HNE,HNN",37.566502,-121.679253,262.0
NC.CGP1.,NC,CGP1,,"HN1,HN2,HN3",37.645447,-122.011276,219.0
NC.CSH.,NC,CSH,,EHZ,37.647999,-122.042831,170.0
NC.CUSLD.04,NC,CUSLD,04,"HN2,HN3,HNZ",37.76421,-122.094193,129.0
NC.G006.01,NC,G006,01,"HNE,HNN,HNZ",39.132172,-123.468155,357.0
NC.GAX.,NC,GAX,,EHZ,38.710682,-122.75724,367.0
NC.GBD.,NC,GBD,,EHZ,39.442429,-123.310654,632.0
NC.GCWB.20,NC,GCWB,20,"HNE,HNN,HNZ",39.12997,-123.07651,1077.0
NC.GDCB.20,NC,GDCB,20,"HNE,HNN,HNZ",38.76746,-123.23972,773.0
NC.GMC.,NC,GMC,,EHZ,38.792866,-123.127914,421.0
BK.AASB.00,BK,AASB,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.43026,-121.10975,67.1
BK.ALVW.S0,BK,ALVW,S0,"HNE,HNN,HNZ",37.04906,-120.47143,41.8
BK.BRIC.00,BK,BRIC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.11223,-123.8965,180.5
BK.BUCR.00,BK,BUCR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.6733,-120.1496,1034.0
BK.BARR.00,BK,BARR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.30477,-123.19748,264.7
BK.BLAS.S0,BK,BLAS,S0,"HNE,HNN,HNZ",40.3227,-123.53248,1679.3
BK.ATP.00,BK,ATP,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.34791,-122.42708,472.1
BK.BDM.,BK,BDM,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.953972,-121.86554,219.8
BK.BIGV.S0,BK,BIGV,S0,"HNE,HNN,HNZ",41.09439,-121.22769,1487.3
BK.CMAB.40,BK,CMAB,40,"BN1,BN2,BN3",38.06892,-122.229141,5.6
BK.CLRV.00,BK,CLRV,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.79816,-121.11134,1377.2
BK.FARB.,BK,FARB,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.697819,-123.001099,-18.5
BK.HAST.00,BK,HAST,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.388699,-121.551399,542.0
BK.INGL.00,BK,INGL,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.52898,-123.69844,290.5
BK.KARE.00,BK,KARE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.59736,-119.50381,104.1
BK.KRUG.00,BK,KRUG,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.951824,-123.953674,398.6
BK.LAND.00,BK,LAND,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.05864,-121.58752,164.9
BK.DRYC.00,BK,DRYC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.51694,-120.34886,1718.2
BK.GTSB.00,BK,GTSB,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.31166,-122.60355,1102.4
BK.HAST.,BK,HAST,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",36.388699,-121.551399,542.0
BK.HUMO.,BK,HUMO,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",42.607101,-122.956688,554.9
BK.JCC.,BK,JCC,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",40.817451,-124.029549,27.2
BK.JCC.00,BK,JCC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.817451,-124.029549,27.2
BK.JEPS.00,BK,JEPS,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.25789,-121.82518,6.1
BK.LIND.00,BK,LIND,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.35307,-119.05668,158.0
BK.CMB.00,BK,CMB,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.03455,-120.386513,697.0
BK.HALS.S0,BK,HALS,S0,"HNE,HNN,HNZ",39.81357,-123.72703,582.0
BK.HRCH.00,BK,HRCH,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.57564,-123.24421,375.6
BK.JRSC.00,BK,JRSC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.403728,-122.238678,70.5
BK.GUMB.00,BK,GUMB,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.21297,-122.5094,1849.8
BK.MCCM.00,BK,MCCM,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.144779,-122.88018,-7.7
BK.MHDL.50,BK,MHDL,50,HNZ,37.842319,-122.494308,94.5
BK.MOBB.00,BK,MOBB,00,"BHE,BHN,BHZ",36.690651,-122.166031,-1036.5
BK.OVRO.00,BK,OVRO,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.23066,-118.283,1216.0
BK.PACP.00,BK,PACP,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.007999,-121.287003,844.0
BK.PESC.00,BK,PESC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",37.24611,-122.383,98.8
BK.PKD.,BK,PKD,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",35.945171,-120.541603,583.0
BK.THIS.00,BK,THIS,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.724049,-120.228447,643.0
BK.TRAY.00,BK,TRAY,00,"HNE,HNN,HNZ",35.551682,-120.125832,690.0
BK.WLKR.00,BK,WLKR,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.3629,-124.32226,274.9
NC.AHR.,NC,AHR,,EHZ,38.854839,-121.072037,349.0
NC.BAP.,NC,BAP,,EHZ,36.18042,-121.644402,1193.0
NC.C055.01,NC,C055,01,"HNE,HNN,HNZ",37.657448,-122.110352,11.0
BK.MNRC.,BK,MNRC,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",38.878738,-122.442772,709.9
BK.PETY.00,BK,PETY,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.1766,-122.7884,962.0
BK.SHWD.00,BK,SHWD,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.511871,-123.494942,852.1
BK.TRIN.01,BK,TRIN,01,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.9741,-122.705,935.0
NC.AFL.20,NC,AFL,20,"HNE,HNN,HNZ",38.760869,-121.105383,218.0
NC.BBN.01,NC,BBN,01,EHZ,36.509533,-121.077087,412.0
NC.BCWB.01,NC,BCWB,01,"EHZ,HNE,HNN,HNZ",36.305137,-121.565843,1507.0
NC.BLR.02,NC,BLR,02,EHZ,36.666451,-121.273323,189.0
NC.BSC.,NC,BSC,,"EHZ,ELE,ELN,ELZ",36.641666,-121.259834,323.0
NC.C006.01,NC,C006,01,"HNE,HNN,HNZ",37.591782,-122.058243,6.0
NC.C015.01,NC,C015,01,"HNE,HNN,HNZ",37.559444,-121.993729,23.0
NC.C025.01,NC,C025,01,"HNE,HNN,HNZ",37.643719,-121.900459,97.0
NC.C029.01,NC,C029,01,"HNE,HNN,HNZ",37.788818,-121.971252,129.0
NC.C041.01,NC,C041,01,"HNE,HNN,HNZ",37.375698,-121.826088,54.0
NC.CAL.02,NC,CAL,02,"EHZ,ELE,ELN,ELZ",37.450348,-121.800369,251.0
NC.CAP.01,NC,CAP,01,"EHZ,HNE,HNN,HNZ",37.53291,-121.78951,737.0
BK.ORV.00,BK,ORV,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.554508,-121.500359,334.7
BK.QRDG.00,BK,QRDG,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.48086,-122.14485,364.1
BK.RVIT.00,BK,RVIT,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.90629,-123.37859,781.8
BK.TRAY.40,BK,TRAY,40,"BH1,BH2,BH3,HN1,HN2,HN3",35.551682,-120.125832,690.0
BK.WELL.00,BK,WELL,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.43847,-120.7241,563.7
NC.BAPB.01,NC,BAPB,01,"EHZ,HNE,HNN,HNZ",36.18086,-121.64144,1229.0
NC.BHW.01,NC,BHW,01,"EHZ,HNE,HNN,HNZ",36.38445,-121.3781,206.0
NC.BMS.,NC,BMS,,EHZ,36.663078,-120.792923,780.0
NC.BSG.20,NC,BSG,20,"HNE,HNN,HNZ",36.413845,-121.25515,161.0
NC.BTI.01,NC,BTI,01,"EHZ,HNE,HNN,HNZ",36.10021,-121.43922,544.0
NC.C011.01,NC,C011,01,"HNE,HNN,HNZ",37.906418,-122.292381,30.0
NC.C014.01,NC,C014,01,"HNE,HNN,HNZ",37.682693,-122.059998,68.0
NC.CAD.03,NC,CAD,03,EHZ,37.163918,-121.627647,152.0
NC.CAG.,NC,CAG,,"EHZ,HNE,HNN,HNZ",37.857269,-122.422661,60.0
NC.CAO.01,NC,CAO,01,"EHZ,HNE,HNN,HNZ",37.348499,-121.534691,623.0
NC.CMM.,NC,CMM,,"EHZ,HNE,HNN,HNZ",37.455669,-121.494667,1117.0
BK.MOD.,BK,MOD,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",41.902458,-120.302948,1554.5
BK.OXMT.00,BK,OXMT,00,"BHE,BHN,BHZ,HHE,HHN,HHZ",37.499359,-122.424309,209.1
BK.PESC.S0,BK,PESC,S0,"HNE,HNN,HNZ",37.24611,-122.383,98.8
BK.PKD.00,BK,PKD,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.945171,-120.541603,583.0
BK.SAGE.00,BK,SAGE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.79458,-122.03895,758.0
BK.TSCN.00,BK,TSCN,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.54398,-120.348061,476.5
BK.TSCS.00,BK,TSCS,00,"HNE,HNN,HNZ",35.440701,-120.353699,467.0
BK.TSCS.40,BK,TSCS,40,"BH1,BH2,BH3,HN1,HN2,HN3",35.440701,-120.353699,467.0
BK.WSRE.00,BK,WSRE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",36.33543,-120.11723,88.1
BK.YBIB.,BK,YBIB,,"BL1,BL2,BL3,HL1,HL2,HL3",37.814201,-122.35923,-27.0
NC.AAS.,NC,AAS,,EHZ,38.430138,-121.109589,31.0
NC.BEH.,NC,BEH,,EHZ,36.664803,-121.175385,334.0
NC.BPR.,NC,BPR,,EHZ,36.407131,-121.73056,711.0
NC.BSM.01,NC,BSM,01,EHZ,36.383835,-121.42717,884.0
NC.C019.01,NC,C019,01,"HNE,HNN,HNZ",37.98365,-122.013863,31.0
NC.CAC.,NC,CAC,,EHZ,37.976166,-121.76033,74.0
NC.CMC.02,NC,CMC,02,"EHZ,HNE,HNN,HNZ",37.781101,-122.176804,52.0
NC.CML.,NC,CML,,EHZ,37.477551,-121.652977,1093.0
NC.CMN.,NC,CMN,,EHZ,37.627934,-121.707169,209.0
NC.C007.01,NC,C007,01,"HNE,HNN,HNZ",37.895573,-122.262802,255.0
NC.C013.01,NC,C013,01,"HNE,HNN,HNZ",37.82383,-122.188614,403.0
NC.C024.01,NC,C024,01,"HNE,HNN,HNZ",37.94334,-122.335838,25.0
NC.C067.01,NC,C067,01,"HNE,HNN,HNZ",37.976093,-122.289551,113.0
NC.CGP.,NC,CGP,,"EHZ,HNE,HNN,HNZ",37.645393,-122.011436,337.0
NC.CMK.,NC,CMK,,"HNE,HNN,HNZ",37.484867,-121.866508,752.0
NC.CUSLD.01,NC,CUSLD,01,"HN2,HN3,HNZ",37.76421,-122.094193,129.0
NC.GAXB.,NC,GAXB,,"EHZ,HNE,HNN,HNZ",38.710732,-122.757332,386.0
NC.GCVB.20,NC,GCVB,20,"HNE,HNN,HNZ",38.769268,-123.01487,151.0
NC.GGL.,NC,GGL,,EHZ,38.896667,-122.776337,893.0
NC.GHGB.01,NC,GHGB,01,"EHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.12745,-122.82347,858.0
NC.GHO.,NC,GHO,,EHZ,39.04446,-123.541092,687.0
NC.GMO.,NC,GMO,,EHZ,38.710167,-123.143166,802.0
BK.OAKV.00,BK,OAKV,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.43057,-122.41085,59.6
BK.PABC.00,BK,PABC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.15879,-120.64003,200.2
BK.PACP.,BK,PACP,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.007999,-121.287003,844.0
BK.PKD1.,BK,PKD1,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",35.8894,-120.426109,431.6
BK.POTR.,BK,POTR,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",38.202629,-121.935349,20.0
BK.SAO.,BK,SAO,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",36.76403,-121.44722,317.2
BK.SFRE.00,BK,SFRE,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",39.25655,-121.32278,282.0
BK.SM2B.40,BK,SM2B,40,"BN1,BN2,BN3",37.838745,-122.110222,200.0
BK.WDC.00,BK,WDC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.57988,-122.54113,268.3
NC.ABJ.,NC,ABJ,,EHZ,39.165771,-121.192993,434.0
NC.AFD.,NC,AFD,,"EHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.945961,-120.968971,505.0
NC.BAPB.20,NC,BAPB,20,"HNE,HNN,HNZ",36.18086,-121.64144,1229.0
NC.BCGB.01,NC,BCGB,01,"EHZ,HNE,HNN,HNZ",36.70746,-121.34651,426.0
NC.BLR.01,NC,BLR,01,EHZ,36.666451,-121.273323,189.0
NC.BPC.,NC,BPC,,"EHN,EHZ,ELN",36.573399,-121.626862,173.0
NC.BPS.20,NC,BPS,20,"HNE,HNN,HNZ",36.30537,-121.8991,102.0
NC.C070.01,NC,C070,01,"HNE,HNN,HNZ",37.702782,-122.131828,3.0
NC.CAO.,NC,CAO,,"EHZ,ELE,ELN,ELZ",37.348499,-121.534691,623.0
NC.CBS.,NC,CBS,,EHZ,37.817783,-121.641296,28.0
BK.MNRC.00,BK,MNRC,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",38.878738,-122.442772,709.9
BK.SCCB.,BK,SCCB,,"BLE,BLN,BLZ,HLE,HLN,HLZ",37.287441,-121.86422,98.4
BK.VALB.,BK,VALB,,"BL1,BL2,BL3,HL1,HL2,HL3",38.121498,-122.275299,-24.5
BK.WEAV.00,BK,WEAV,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",40.74575,-122.98404,1066.8
BK.WENL.,BK,WENL,,"BHE,BHN,BHZ,BLE,BLN,BLZ,HHE,HHN,HHZ,HLE,HLN,HLZ",37.622108,-121.756973,138.9
BK.WROK.00,BK,WROK,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",35.4453,-120.88023,177.0
BK.YBH.00,BK,YBH,00,"BHE,BHN,BHZ,HHE,HHN,HHZ,HNE,HNN,HNZ",41.73204,-122.710388,1059.7
