id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
CI.RIN.,CI,RIN,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.28196,-118.47925,304.0,1999.231,3000.001
CI.RIO.,CI,RIO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.10473,-117.97956,118.0,1999.292,3000.001
CI.RKMO.,CI,RKMO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.67421,-117.60947,408.0,2013.318,3000.001
CI.RMM.,CI,RMM,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.64384,-116.62438,1777.0,1992.182,3000.001
CI.RMR.,CI,RMR,,EHZ,34.21283,-116.5763,1663.0,1974.334,3000.001
CI.ROD.,CI,ROD,,EHZ,34.62969,-116.60564,1247.0,1976.122,1982.064
CI.RPK.,CI,RPK,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.217982,-117.085375,3045.6,2022.311,3000.001
CI.RPV.,CI,RPV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.74346,-118.40412,107.0,1993.132,3000.001
CI.RRC.,CI,RRC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.372816,-117.989768,789.0,2016.299,3000.001
CI.RRS.,CI,RRS,,EHZ,33.88217,-117.36646,420.0,1996.116,2000.075
CI.RRX.,CI,RRX,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.87499,-116.99681,676.2,2000.313,3000.001
CI.RSE.,CI,RSE,,EHZ,32.92558,-115.49993,-90.0,1975.032,1976.153
CI.RSI.,CI,RSI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.85191,-120.20868,181.3,2017.024,3000.001
CI.RSP.,CI,RSP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.196664,-117.126075,1645.8,2022.265,3000.001
CI.RSS.,CI,RSS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.97327,-117.32674,298.0,1999.147,3000.001
CI.RUN.,CI,RUN,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.97222,-114.97809,116.0,1973.090,3000.001
CI.RUS.,CI,RUS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.05075,-118.08078,70.0,1998.149,3000.001
CI.RVM.,CI,RVM,,EHZ,34.18022,-114.20107,246.7,1977.151,1987.104
CI.RVR.,CI,RVR,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",33.99351,-117.37545,266.0,1926.292,3000.001
CI.RVS.,CI,RVS,,EHZ,34.03472,-114.51875,629.0,1974.120,1988.355
CI.RXH.,CI,RXH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.18313,-115.62257,-59.0,2004.147,3000.001
CI.RYS.,CI,RYS,,EHZ,34.64341,-119.35224,1807.0,1976.202,2020.105
CI.SAD.,CI,SAD,,EHZ,34.08087,-118.66554,715.0,1976.032,2002.178
CI.SAI.,CI,SAI,,EHZ,34.01333,-119.43717,113.0,1976.192,1981.253
CI.SAL.,CI,SAL,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.2801,-115.98585,14.0,1999.145,3000.001
CI.SAN.,CI,SAN,,EHZ,33.70432,-117.88578,11.0,1995.228,3000.001
CI.SBA.,CI,SBA,,EHZ,34.01335,-119.43803,66.0,1977.012,1981.060
CI.SBB.,CI,SBB,,EHZ,34.68817,-117.82501,796.0,1974.003,2007.332
CI.SBB2.,CI,SBB2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.68844,-117.82424,825.0,2004.302,3000.001
CI.SBC.,CI,SBC,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",34.44076,-119.71492,94.0,1932.005,3000.001
CI.SBI.,CI,SBI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.48046,-119.02986,41.0,2003.197,3000.001
CI.SBK.,CI,SBK,,EHZ,35.07914,-117.58287,851.0,1981.120,2002.046
CI.SBPX.,CI,SBPX,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.2324,-117.23484,1860.0,1996.164,3000.001
CI.SCC.,CI,SCC,,EHZ,34.94094,-120.17297,565.0,1977.001,2002.077
CI.SCD.,CI,SCD,,EHZ,34.36841,-119.34467,183.0,1975.324,2002.077
CI.SCI.,CI,SCI,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",32.9799,-118.54697,199.0,1966.165,2003.296
CI.SCI2.,CI,SCI2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.9799,-118.54697,199.0,2003.296,3000.001
CI.SCY.,CI,SCY,,EHZ,34.10647,-118.45533,250.0,1970.363,1998.001
CI.SCZ.,CI,SCZ,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.99532,-119.63435,413.0,1999.071,2003.308
CI.SCZ2.,CI,SCZ2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.99543,-119.6351,440.0,2003.308,3000.001
CI.SDD.,CI,SDD,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.55259,-117.66171,120.0,1999.110,3000.001
CI.SDG.,CI,SDG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.784,-117.13805,101.0,2001.269,3000.001
CI.SDL.,CI,SDL,,EHZ,35.37652,-117.88838,638.0,1981.091,1985.090
CI.SDP.,CI,SDP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.56547,-120.50137,631.0,2002.018,2006.227
CI.SDR.,CI,SDR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.73561,-116.94241,113.0,2001.110,3000.001
CI.SDW.,CI,SDW,,EHZ,34.60953,-117.07593,1125.0,1975.059,1992.002
CI.SES.,CI,SES,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.43692,-119.1375,480.0,2001.025,3000.001
CI.SEV.,CI,SEV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.58926,-117.28686,612.1,2022.294,3000.001
CI.SGL.,CI,SGL,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.64933,-115.72638,75.0,1973.090,3000.001
CI.SHE.,CI,SHE,,EHZ,34.23869,-115.71349,750.0,1999.201,3000.001
CI.SHH.,CI,SHH,,EHZ,34.18771,-115.65528,1075.0,1974.314,1995.253
CI.SHO.,CI,SHO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.89953,-116.2753,451.0,1996.288,3000.001
CI.SHR.,CI,SHR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.49113,-118.84505,929.6,2021.222,3000.001
CI.SHU.,CI,SHU,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.64279,-118.16454,774.0,2013.303,3000.001
CI.SIL.,CI,SIL,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.34803,-116.82747,1698.0,1975.322,3000.001
CI.SIM.,CI,SIM,,EHZ,35.35017,-119.99653,578.0,1987.301,2015.020
CI.SIO.,CI,SIO,,EHZ,34.293,-119.1646,78.0,1995.278,2011.255
CI.SIP.,CI,SIP,,EHZ,34.20453,-118.78073,694.0,1975.324,2005.347
CI.SJQ.,CI,SJQ,,EHZ,33.62004,-117.84583,118.0,1971.182,1978.363
CI.SJU.,CI,SJU,,EHZ,33.48725,-117.68114,-3.0,1995.228,2001.335
CI.SKY.,CI,SKY,,EHZ,33.77575,-117.10712,774.0,1992.343,3000.001
CI.SLA.,CI,SLA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.89095,-117.28332,1174.0,1999.068,3000.001
CI.SLB.,CI,SLB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.48519,-115.86643,0.0,2009.037,3000.001
CI.SLC.,CI,SLC,,EHZ,34.49593,-119.71435,1164.0,1975.324,2002.079
CI.SLG.,CI,SLG,,EHZ,34.10946,-119.06496,381.0,1975.324,2001.318
CI.SLH.,CI,SLH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.19269,-116.25399,208.0,2013.084,3000.001
CI.SLM.,CI,SLM,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.45227,-118.42267,523.0,2013.303,3000.001
CI.SLP.,CI,SLP,,EHZ,34.55353,-120.39819,113.0,1975.354,2002.077
CI.SLR.,CI,SLR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.83359,-116.79737,1567.0,2001.334,3000.001
CI.SLT.,CI,SLT,,EHZ,33.26488,-115.9242,-83.0,1981.090,1990.196
CI.SLU.,CI,SLU,,EHZ,32.50176,-114.77807,-8.0,1973.060,1977.335
CI.SLV.,CI,SLV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.23854,-115.30436,254.6,2017.297,3000.001
CI.SMB.,CI,SMB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.90218,-120.44709,74.0,2001.263,2005.349
CI.SME.,CI,SME,,EHZ,33.82288,-117.35623,466.0,1975.039,3000.001
CI.SMF.,CI,SMF,,EHZ,34.02159,-118.44675,19.0,1994.012,2011.255
CI.SMF2.,CI,SMF2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.02201,-118.44627,52.2,2012.187,3000.001
CI.SMI.,CI,SMI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.03818,-120.35132,165.0,2010.182,3000.001
CI.SMM.,CI,SMM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.3142,-119.99581,599.0,1999.313,3000.001
CI.SMO.,CI,SMO,,EHZ,33.53561,-116.46239,2403.0,1976.097,1992.207
CI.SMR.,CI,SMR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.37699,-120.61247,341.0,2008.143,3000.001
CI.SMS.,CI,SMS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.01438,-118.45617,43.0,1997.169,2012.187
CI.SMT.,CI,SMT,,EHZ,34.33364,-119.01381,683.0,2013.303,3000.001
CI.SMTC.,CI,SMTC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.94892,-115.72031,39.0,1993.188,1996.122
CI.SMV.,CI,SMV,,EHZ,34.27091,-118.74407,276.0,1995.284,3000.001
CI.SMW.,CI,SMW,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.01108,-120.40997,169.0,2008.344,3000.001
CI.SNCC.,CI,SNCC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.24787,-119.52437,275.0,1994.123,3000.001
CI.SND.,CI,SND,,"HHE,HHN,EHZ,HHZ",35.14264,-118.30286,1294.0,1933.060,2002.120
CI.SNO.,CI,SNO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.03515,-116.80778,2339.0,2008.338,3000.001
CI.SNR.,CI,SNR,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",32.86184,-115.43602,-63.0,1973.121,3000.001
CI.SNS.,CI,SNS,,EHZ,33.43239,-117.55047,117.0,1975.029,1997.145
CI.SOC.,CI,SOC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.38761,-117.58013,52.0,2015.180,3000.001
CI.SOF.,CI,SOF,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.37055,-117.5574,10.0,2012.269,2015.118
CI.SOL2.,CI,SOL2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.4365,-118.289273,708.9,2021.237,3000.001
CI.SOT.,CI,SOT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.416,-118.449,409.0,1996.130,2001.318
CI.SPF.,CI,SPF,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.05933,-118.64614,470.0,2000.293,3000.001
CI.SPG.,CI,SPG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.1355,-118.81099,314.0,1999.271,2005.339
CI.SPG2.,CI,SPG2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.20057,-118.76624,627.0,2005.340,3000.001
CI.SPH.,CI,SPH,,EHZ,33.74667,-118.33467,445.0,1971.268,1974.074
CI.SPM.,CI,SPM,,EHZ,34.47204,-115.40344,918.2,1974.129,1991.211
CI.SQC.,CI,SQC,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.866469,-120.294393,130.0,2013.338,3000.001
CI.SRA.,CI,SRA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.60601,-115.94987,338.6,2017.156,3000.001
CI.SRI.,CI,SRI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.97875,-120.07886,392.0,2010.244,3000.001
CI.SRN.,CI,SRN,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.82854,-117.78938,208.0,1999.319,3000.001
CI.SRT.,CI,SRT,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.69235,-117.75051,667.0,1982.212,3000.001
CI.SS2.,CI,SS2,,EHZ,34.20734,-117.50039,1574.0,1977.024,3000.001
CI.SS3.,CI,SS3,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.20772,-117.499668,1605.5,2021.293,3000.001
CI.SSC.,CI,SSC,,"EHE,EHN,EHZ",33.99546,-119.63513,413.0,1975.324,1999.319
CI.SSM.,CI,SSM,,EHZ,34.03734,-120.35106,126.0,1975.344,2001.105
CI.SSN.,CI,SSN,,EHZ,33.24494,-119.50737,217.0,1957.201,2002.079
CI.SSS.,CI,SSS,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.03103,-117.45498,337.1,2015.308,3000.001
CI.SSV.,CI,SSV,,EHZ,34.21703,-117.48982,1550.0,1976.001,1977.153
CI.SSW.,CI,SSW,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.17747,-115.61564,-64.0,1997.275,2004.162
CI.STC.,CI,STC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.30302,-119.18676,180.0,1999.319,3000.001
CI.STG.,CI,STG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.664,-117.76856,49.0,2000.024,3000.001
CI.STO.,CI,STO,,EHZ,34.69199,-117.11727,1145.0,1992.191,1994.020
CI.STP.,CI,STP,,EHZ,34.57121,-114.84876,581.0,1974.091,1976.315
CI.STS.,CI,STS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.79033,-118.19878,4.0,1999.140,3000.001
CI.STT.,CI,STT,,EHZ,34.78904,-118.46361,796.0,1981.120,2014.105
CI.SU2.,CI,SU2,,EHZ,32.94483,-115.8,160.8,1996.130,2001.177
CI.SUN.,CI,SUN,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.21023,-117.694194,1652.0,1976.031,3000.001
CI.SUP.,CI,SUP,,EHZ,32.95537,-115.82547,177.0,1973.090,1996.151
CI.SVD.,CI,SVD,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.10647,-117.09822,605.0,1990.338,3000.001
CI.SWM.,CI,SWM,,"EHE,EHN,EHZ",34.71605,-118.58362,1184.0,1966.072,1996.249
CI.SWP.,CI,SWP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.79184,-116.09718,265.0,2013.302,3000.001
CI.SWS.,CI,SWS,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.94508,-115.79988,140.0,1997.263,3000.001
CI.SXT.,CI,SXT,,EHZ,34.3379,-119.2148,488.0,1994.033,2001.319
CI.SYL.,CI,SYL,,EHZ,34.3536,-118.45098,928.0,1994.020,1998.100
CI.SYN.,CI,SYN,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.60723,-120.0696,201.0,2013.338,3000.001
CI.SYP.,CI,SYP,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.52781,-119.97832,1278.0,1967.158,3000.001
CI.SYS.,CI,SYS,,EHZ,32.57936,-116.91486,181.0,1981.100,1992.197
CI.TA2.,CI,TA2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.38203,-117.67822,2249.0,1997.037,3000.001
CI.TAB.,CI,TAB,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.38245,-117.68191,2274.0,1989.334,2008.128
CI.TCC.,CI,TCC,,EHZ,33.99465,-118.01397,195.0,1971.121,2002.026
CI.TEH.,CI,TEH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.2913,-118.42079,846.0,2001.122,3000.001
CI.TEJ.,CI,TEJ,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.23107,-118.68878,650.0,1981.059,3000.001
CI.TER.,CI,TER,,EHZ,35.33141,-119.36455,90.0,2004.350,3000.001
CI.TER2.,CI,TER2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.33233,-119.36238,80.0,2019.192,3000.001
CI.TFT.,CI,TFT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.14592,-119.41946,233.0,2001.303,3000.001
CI.THC.,CI,THC,,EHZ,34.90853,-118.66443,1688.0,1981.090,3000.001
CI.THM.,CI,THM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.65066,-116.07734,60.0,2009.069,3000.001
CI.THP.,CI,THP,,EHZ,33.83172,-116.33896,121.1,1992.131,1992.197
CI.THR.,CI,THR,,EHZ,34.55319,-117.71916,980.0,1975.305,1976.153
CI.THX.,CI,THX,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.63495,-116.16402,-31.0,1999.027,2007.106
CI.TIN.,CI,TIN,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",37.05422,-118.23009,1197.0,1932.001,3000.001
CI.TJR.,CI,TJR,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.02722,-118.74373,398.0,1981.059,3000.001
CI.TM2.,CI,TM2,,EHZ,35.08687,-119.53541,989.0,1993.078,2010.228
CI.TM3.,CI,TM3,,EHZ,35.08691,-119.53593,1037.0,2012.261,2014.028
CI.TMB.,CI,TMB,,EHZ,35.08727,-119.53553,978.0,1976.213,1993.100
CI.TOP.,CI,TOP,,EHZ,33.52405,-116.42529,2611.0,1992.203,1994.079
CI.TOR.,CI,TOR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.57526,-116.22584,4.0,2007.120,3000.001
CI.TOV.,CI,TOV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.15607,-118.82039,298.0,1997.276,2007.068
CI.TOW.,CI,TOW,,EHZ,35.80885,-117.76493,653.0,1982.243,2014.164
CI.TOW2.,CI,TOW2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.80856,-117.76488,685.0,2014.191,3000.001
CI.TPC.,CI,TPC,,EHZ,34.10564,-116.04939,686.0,1955.084,2021.252
CI.TPM.,CI,TPM,,EHZ,34.36266,-116.08201,1049.0,1999.201,3000.001
CI.TPO.,CI,TPO,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.87883,-118.22864,769.0,1976.131,3000.001
CI.TTM.,CI,TTM,,EHZ,34.33537,-114.82826,1101.1,1974.120,1988.355
CI.TUQ.,CI,TUQ,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.43584,-115.92389,1350.0,2002.122,3000.001
CI.TWL.,CI,TWL,,EHZ,34.27827,-118.59548,352.0,1972.001,1999.084
CI.UPL.,CI,UPL,,"EHE,EHN,EHZ",34.14817,-117.6994,516.0,1990.075,1991.182
CI.USC.,CI,USC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.01919,-118.28631,58.0,1993.048,3000.001
CI.VCP.,CI,VCP,,EHZ,33.23934,-117.02125,426.9,2017.081,3000.001
CI.VCS.,CI,VCS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.48372,-118.11781,992.0,1997.252,3000.001
CI.VDJ.,CI,VDJ,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.18986,-114.57145,284.6,2016.280,3000.001
CI.VES.,CI,VES,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.84089,-119.08469,154.0,1999.273,3000.001
CI.VET.,CI,VET,,"EHE,EHN,EHZ",34.29678,-118.02833,1757.0,1991.176,1992.070
CI.VG2.,CI,VG2,,EHZ,33.83254,-116.81041,1465.0,1977.090,1994.176
CI.VGR.,CI,VGR,,EHZ,33.83754,-116.80963,1455.0,1975.335,1977.156
CI.VLO.,CI,VLO,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.97181,-116.41064,518.0,2014.365,3000.001
CI.VLY.,CI,VLY,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.736134,-117.156523,445.8,2013.302,3000.001
CI.VOG.,CI,VOG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.32098,-119.38226,90.0,2011.146,3000.001
CI.VPD.,CI,VPD,,EHZ,33.81596,-117.76338,147.0,1971.248,2001.317
CI.VRD.,CI,VRD,,EHZ,34.21459,-118.27964,897.0,1994.018,1999.002
CI.VST.,CI,VST,,EHZ,33.15585,-117.232,76.0,1975.028,2001.317
CI.VTV.,CI,VTV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.56065,-117.3296,843.0,1993.104,3000.001
CI.VVD.,CI,VVD,,EHZ,34.4435,-118.66332,451.0,1994.029,3000.001
CI.WAS.,CI,WAS,,EHZ,35.7377,-118.55743,1828.0,1980.098,2014.141
CI.WAS2.,CI,WAS2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.7377,-118.55743,1828.0,2014.154,3000.001
CI.WBM.,CI,WBM,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.60839,-117.89049,892.0,1979.269,3000.001
CI.WBP.,CI,WBP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.87841,-118.07414,2494.6,2017.206,3000.001
CI.WBS.,CI,WBS,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.53664,-118.14035,1927.0,1980.113,3000.001
CI.WCF.,CI,WCF,,EHZ,36.20831,-117.90469,1332.0,1975.267,1981.319
CI.WCH.,CI,WCH,,EHZ,35.87887,-118.07405,2461.0,1979.268,2017.222
CI.WCO.,CI,WCO,,EHZ,35.62248,-118.43836,1567.0,1979.270,1984.214
CI.WCP.,CI,WCP,,"EHN,EHZ",36.07098,-117.85102,1453.0,1982.079,1989.069
CI.WCS.,CI,WCS,,EHZ,36.02702,-117.76761,1135.0,1975.267,2014.182
CI.WCS2.,CI,WCS2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.02521,-117.76526,1143.0,2014.195,3000.001
CI.WCX.,CI,WCX,,EHZ,35.71155,-117.59448,654.0,1978.233,1990.010
CI.WDY.,CI,WDY,,"EHE,EHN,EHZ",35.69998,-118.84421,457.0,1952.218,1975.270
CI.WER.,CI,WER,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.06053,-119.02711,130.0,2001.303,2004.191
CI.WES.,CI,WES,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.75904,-115.73161,-8.0,2001.023,3000.001
CI.WGR.,CI,WGR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.51085,-119.27407,554.0,2001.213,3000.001
CI.WH2.,CI,WH2,,EHZ,34.31455,-114.40992,1198.0,1974.274,1977.356
CI.WHF.,CI,WHF,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.69513,-118.35183,859.0,1979.143,3000.001
CI.WHS.,CI,WHS,,EHZ,36.10508,-117.76177,1411.0,1982.069,1990.010
CI.WHV.,CI,WHV,,EHZ,35.50989,-118.51904,971.0,1983.213,2002.120
CI.WI2.,CI,WI2,,"EHE,EHZ",33.27678,-115.58087,-63.0,1992.265,2014.162
CI.WIN.,CI,WIN,,EHZ,33.68299,-117.10366,600.0,1993.193,2002.120
CI.WIS.,CI,WIS,,"EHE,EHZ",33.27586,-115.5954,-102.0,1973.169,1992.289
CI.WJP.,CI,WJP,,EHZ,35.41094,-118.48196,1090.0,1979.141,2002.120
CI.WKT.,CI,WKT,,EHZ,35.79398,-118.44337,849.0,1982.349,1987.020
CI.WLH.,CI,WLH,,EHZ,36.15243,-118.31312,2645.0,1984.202,2014.142
CI.WLH2.,CI,WLH2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.152072,-118.313186,2672.0,2014.155,3000.001
CI.WLK.,CI,WLK,,EHZ,33.05135,-115.49193,-82.0,1973.090,1989.074
CI.WLS.,CI,WLS,,EHZ,34.579612,-117.720112,888.0,2013.302,2015.244
CI.WLS2.,CI,WLS2,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.578987,-117.719386,889.0,2015.261,3000.001
CI.WLT.,CI,WLT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.00948,-117.95077,107.0,1999.319,3000.001
CI.WMD.,CI,WMD,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.03826,-115.58191,-45.0,2013.128,3000.001
CI.WMF.,CI,WMF,,EHZ,36.11774,-117.85484,1513.0,1982.079,2016.195
CI.WML.,CI,WML,,EHZ,33.01524,-115.62327,-92.0,1976.306,1983.329
CI.WNM.,CI,WNM,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.8422,-117.90616,974.3,1975.268,3000.001
CI.WOF.,CI,WOF,,EHZ,35.53545,-118.71352,1306.0,1981.226,3000.001
CI.WOR.,CI,WOR,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.69563,-118.24246,795.0,1979.143,3000.001
CI.WRC.,CI,WRC,,EHZ,35.94896,-117.64787,930.0,1981.091,2014.190
CI.WRC2.,CI,WRC2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.9479,-117.65038,943.0,2014.190,3000.001
CI.WRV.,CI,WRV,,EHZ,36.00783,-117.89056,1039.0,1975.268,2014.190
CI.WRV2.,CI,WRV2,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",36.00774,-117.8904,1070.0,2014.191,3000.001
CI.WS2.,CI,WS2,,EHZ,34.59417,-118.58033,1189.2,1998.069,2006.151
CI.WSC.,CI,WSC,,EHZ,35.70429,-117.88751,853.0,1982.069,1996.254
CI.WSH.,CI,WSH,,EHZ,35.59962,-117.49265,764.0,1982.268,2015.216
CI.WSP.,CI,WSP,,EHZ,34.59618,-118.57972,1188.0,1983.258,1998.079
CI.WSS.,CI,WSS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.1717,-118.64971,316.0,2000.326,3000.001
CI.WTT.,CI,WTT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.94869,-118.25547,37.0,2000.046,2011.005
CI.WTT2.,CI,WTT2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.94867,-118.25539,37.0,2011.005,3000.001
CI.WVP.,CI,WVP,,EHZ,35.94945,-117.81724,1435.0,1982.079,2014.149
CI.WVP2.,CI,WVP2,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.94939,-117.81769,1465.0,2014.192,3000.001
CI.WWC.,CI,WWC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.94068,-116.40876,619.0,2009.091,3000.001
CI.WWF.,CI,WWF,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.27884,-115.57888,-61.0,2014.041,3000.001
CI.WWP.,CI,WWP,,EHZ,35.73556,-118.08806,1117.0,1981.100,2016.025
CI.WWR.,CI,WWR,,EHZ,33.99007,-116.6558,655.0,1975.015,1997.150
CI.XMS.,CI,XMS,,EHZ,35.52314,-117.36418,667.0,1983.005,2002.120
CI.XTL.,CI,XTL,,EHZ,34.29597,-117.86223,1643.0,1989.052,2019.273
CI.XTL2.,CI,XTL2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.295958,-117.862491,1677.8,2021.270,3000.001
CI.YAQ.,CI,YAQ,,EHZ,33.16661,-116.35386,430.0,1981.094,1998.033
CI.YEG.,CI,YEG,,EHZ,35.43658,-119.96009,907.0,1976.213,2017.144
CI.YEG2.,CI,YEG2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.43831,-119.96306,963.0,2016.116,3000.001
