id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
NC.NMH.10,NC,NMH,10,EHZ,38.669369,-122.633209,1288.0,1976.015,2005.193
NC.NMI.,NC,NMI,,EHZ,38.076012,-122.258499,40.0,1991.248,3000.001
NC.NMI.10,NC,NMI,10,EHZ,38.076012,-122.258499,40.0,1991.248,3000.001
NC.NMK.01,NC,NMK,01,EHZ,38.2813,-122.08312,122.8,2019.105,3000.001
NC.NMT.,NC,NMT,,EHZ,38.805771,-122.447693,412.0,1975.177,2022.256
NC.NMTB.01,NC,NMTB,01,"HHE,HHN,HHZ",38.805685,-122.447567,420.0,2022.265,3000.001
NC.NMW.,NC,NMW,,EHZ,38.550346,-122.723236,119.0,1970.226,2019.157
NC.NMX.,NC,NMX,,EHZ,38.411335,-122.057335,177.0,1971.163,1982.114
NC.NNI.01,NC,NNI,01,EHZ,38.073259,-122.706851,31.0,2022.047,3000.001
NC.NOCG.,NC,NOCG,,EHZ,37.6875,-118.918999,2475.0,1983.205,1989.313
NC.NOL.,NC,NOL,,EHZ,38.04026,-122.79467,17.0,1977.054,2002.135
NC.NOLB.,NC,NOLB,,EHZ,38.04248,-122.796837,-7.0,2000.259,3000.001
NC.NOM.,NC,NOM,,EHZ,38.038601,-122.79467,30.0,1966.356,1977.053
NC.NPR.,NC,NPR,,EHZ,37.996521,-123.017685,133.0,1979.289,2002.135
NC.NPRB.,NC,NPRB,,EHZ,37.996422,-123.019493,124.0,2000.259,3000.001
NC.NPV.01,NC,NPV,01,EHZ,38.64275,-122.427116,187.0,1987.040,2019.163
NC.NPV.02,NC,NPV,02,EHZ,38.64275,-122.427116,187.0,1987.040,2019.163
NC.NRL.,NC,NRL,,EHZ,37.835102,-122.537384,111.0,1995.117,2022.088
NC.NRR.,NC,NRR,,EHZ,38.53056,-122.096283,490.0,1987.041,2005.096
NC.NSC.01,NC,NSC,01,EHZ,38.57202,-122.252243,302.0,2019.142,3000.001
NC.NSE.,NC,NSE,,EHZ,38.182667,-122.453331,88.0,1971.034,1982.110
NC.NSH.,NC,NSH,,EHZ,38.519852,-122.608231,307.0,1970.223,2019.157
NC.NSM.,NC,NSM,,"EHE,EHN,EHZ",38.348785,-122.57795,711.0,1997.225,2023.194
NC.NSP.,NC,NSP,,EHZ,38.200253,-122.464401,192.0,1982.110,3000.001
NC.NSP.01,NC,NSP,01,EHZ,38.200253,-122.464401,192.0,1982.110,3000.001
NC.NSP.02,NC,NSP,02,EHZ,38.200253,-122.464401,192.0,1982.110,3000.001
NC.NTA.,NC,NTA,,EHZ,37.923054,-122.598305,746.0,1982.125,2001.083
NC.NTAB.,NC,NTAB,,EHZ,37.923069,-122.598289,733.0,2000.210,2005.172
NC.NTAC.,NC,NTAC,,EHZ,37.923717,-122.596481,783.0,2005.223,3000.001
NC.NTB.,NC,NTB,,EHZ,38.24741,-122.931442,115.0,1980.071,2004.306
NC.NTI.,NC,NTI,,EHZ,38.146999,-121.5625,1.0,1972.189,1972.298
NC.NTM.,NC,NTM,,EHZ,38.385834,-122.680496,105.0,1970.226,1982.234
NC.NTO.,NC,NTO,,EHZ,38.143608,-122.449692,-2.0,2004.070,3000.001
NC.NTOM.01,NC,NTOM,01,EHZ,38.2405,-122.90617,48.0,2023.195,3000.001
NC.NTP.,NC,NTP,,EHZ,37.920334,-122.563004,274.0,1980.274,1982.221
NC.NTR.,NC,NTR,,EHZ,38.240391,-122.798424,106.0,2004.237,3000.001
NC.NTY.,NC,NTY,,EHZ,38.389133,-122.662704,340.0,1982.236,2000.223
NC.NTYB.,NC,NTYB,,EHZ,38.38921,-122.662971,335.0,2000.222,3000.001
NC.NVA.,NC,NVA,,EHZ,38.415592,-122.116493,795.0,1982.117,2019.163
NC.NVE.,NC,NVE,,EHZ,38.376266,-122.44503,784.0,1982.006,2008.011
NC.NWA.,NC,NWA,,EHZ,38.483002,-122.703003,115.0,1970.223,1971.121
NC.NWL.01,NC,NWL,01,EHZ,38.657318,-121.714598,9.4,2019.088,3000.001
NC.NWR.,NC,NWR,,EHZ,38.457073,-122.88842,33.0,1970.226,2001.166
NC.NWS.01,NC,NWS,01,EHZ,38.62996,-122.40126,320.0,2019.142,3000.001
NC.OBD.,NC,OBD,,EHZ,39.488167,-121.452332,306.0,1975.218,1976.245
NC.OBH.01,NC,OBH,01,EHZ,39.651665,-121.46167,888.0,1975.217,2002.116
NC.OBH.02,NC,OBH,02,EHZ,39.651665,-121.46167,888.0,1975.217,2002.116
NC.OBHB.,NC,OBHB,,EHZ,39.65176,-121.46315,914.0,2002.116,3000.001
NC.OBHB.01,NC,OBHB,01,"HHE,HHN,HHZ",39.65176,-121.46315,914.0,2002.116,3000.001
NC.OCA.,NC,OCA,,EHZ,39.523834,-121.623337,98.0,1975.217,1976.245
NC.OCH.,NC,OCH,,EHZ,39.875832,-121.765503,530.0,1976.352,1992.022
NC.OCM.,NC,OCM,,EHZ,39.524242,-121.623672,71.0,1983.199,2000.070
NC.OCR.,NC,OCR,,EHZ,39.867935,-121.751839,538.0,1992.022,2022.080
NC.OCX.,NC,OCX,,"EHN,EHZ",39.380001,-121.543335,37.0,1975.307,1976.245
NC.ODA.,NC,ODA,,EHZ,39.531334,-121.477837,268.0,1975.217,1976.245
NC.OFG.,NC,OFG,,EHZ,39.411667,-121.475998,360.0,1975.218,1976.245
NC.OFR.,NC,OFR,,EHZ,39.592499,-121.448669,378.0,1975.218,1976.245
NC.OGO.,NC,OGO,,EHZ,39.653793,-121.613235,155.0,1976.363,2023.283
NC.OHC.,NC,OHC,,EHZ,39.335896,-121.485306,55.0,1975.217,2023.283
NC.OKT.,NC,OKT,,EHZ,39.401333,-121.420998,250.0,1975.217,1976.245
NC.OLN.,NC,OLN,,EHZ,39.444168,-121.570831,53.0,1975.217,1976.245
NC.OLU.,NC,OLU,,EHZ,39.512001,-121.512337,170.0,1975.295,1976.245
NC.OLV.,NC,OLV,,EHZ,39.5075,-121.509163,166.0,1975.218,1975.295
NC.ORA.01,NC,ORA,01,EHZ,39.468891,-121.415016,552.0,1975.218,2010.327
NC.ORA.02,NC,ORA,02,EHZ,39.468891,-121.415016,552.0,1975.218,2010.327
NC.ORD.,NC,ORD,,EHZ,39.554745,-121.500336,343.0,1982.294,2009.112
NC.OSH.,NC,OSH,,EHZ,39.556332,-121.717331,40.0,1975.218,1975.295
NC.OSR.,NC,OSR,,EHZ,39.368668,-121.596664,29.0,1975.217,1983.140
NC.OST.,NC,OST,,EHZ,39.371059,-121.58577,9.0,1983.140,2023.283
NC.OSU.,NC,OSU,,EHZ,39.270485,-121.853065,34.0,1975.220,2023.285
NC.OTB.,NC,OTB,,"EHN,EHZ",39.545834,-121.560837,223.0,1975.218,1983.194
NC.OWY.,NC,OWY,,EHZ,39.453388,-121.487549,143.0,1975.218,2023.283
NC.PAB.,NC,PAB,,EHZ,35.157284,-120.637596,143.0,1985.143,1997.015
NC.PABB.,NC,PABB,,EHZ,35.15892,-120.639915,170.0,1997.133,2021.154
NC.PAD.,NC,PAD,,EHZ,35.640049,-120.866219,430.0,1980.043,2002.011
NC.PADB.,NC,PADB,,EHZ,35.641117,-120.866577,442.0,2002.011,2009.257
NC.PAG.,NC,PAG,,EHZ,35.732487,-120.250351,436.0,1978.179,2004.281
NC.PAGB.,NC,PAGB,,"HHE,HHN,HHZ",35.730652,-120.249863,480.0,2004.278,3000.001
NC.PAN.,NC,PAN,,EHZ,35.780056,-120.907135,426.0,1978.341,3000.001
NC.PAN.01,NC,PAN,01,EHZ,35.780056,-120.907135,426.0,1978.341,3000.001
NC.PAP.01,NC,PAP,01,EHZ,35.895832,-121.365509,1012.0,1979.109,2021.242
NC.PAP.02,NC,PAP,02,EHZ,35.895832,-121.365509,1012.0,1979.109,2021.242
NC.PAR.,NC,PAR,,EHZ,36.249279,-120.342773,452.0,1975.248,2023.088
NC.PARB.01,NC,PARB,01,EHZ,36.24927,-120.34372,466.0,2023.163,3000.001
NC.PAV.,NC,PAV,,EHZ,35.175835,-120.6325,133.0,1982.139,1985.081
NC.PBC.01,NC,PBC,01,EHZ,36.32026,-120.95414,706.0,2019.109,3000.001
NC.PBI.01,NC,PBI,01,EHZ,35.161404,-120.474968,522.0,1981.287,2012.170
NC.PBI.02,NC,PBI,02,EHZ,35.161404,-120.474968,522.0,1981.287,2012.170
NC.PBIB.01,NC,PBIB,01,EHZ,35.161415,-120.475174,560.0,2012.170,3000.001
NC.PBIB.,NC,PBIB,,EHZ,35.161415,-120.475174,560.0,2012.170,3000.001
NC.PBM.,NC,PBM,,EHZ,35.394451,-120.353897,1049.0,1987.280,3000.001
NC.PBO.01,NC,PBO,01,EHZ,35.68674,-120.00061,237.0,2019.126,3000.001
NC.PBP.,NC,PBP,,EHZ,35.579121,-120.077484,569.0,1989.025,3000.001
NC.PBR.,NC,PBR,,EHZ,35.5485,-121.009003,85.0,1979.318,1985.143
NC.PBS.,NC,PBS,,EHZ,35.745735,-120.149017,811.0,1996.283,3000.001
NC.PBW.,NC,PBW,,EHZ,36.316666,-120.930893,302.0,1972.027,2019.239
NC.PBY.,NC,PBY,,EHZ,35.814999,-121.081497,335.0,1979.240,1985.144
NC.PCA.,NC,PCA,,EHZ,35.931488,-120.338257,1163.0,1970.349,3000.001
NC.PCB.,NC,PCB,,EHZ,35.518372,-121.060661,164.0,1985.143,3000.001
NC.PCB.01,NC,PCB,01,EHZ,35.518372,-121.060661,164.0,1985.143,3000.001
NC.PCC.,NC,PCC,,"EHE,EHN,EHZ",36.089767,-121.163612,372.0,1996.115,3000.001
NC.PCE.01,NC,PCE,01,EHZ,36.01585,-120.29402,355.0,2019.176,3000.001
NC.PCG.,NC,PCG,,EHZ,35.425251,-120.74115,318.0,1980.185,1987.289
NC.PCL.,NC,PCL,,EHZ,35.941334,-120.525497,616.0,1980.213,1980.269
NC.PCM.,NC,PCM,,EHZ,35.8055,-120.40963,671.0,2004.278,3000.001
NC.PCR.,NC,PCR,,EHZ,36.093887,-120.435753,261.0,1975.247,1996.284
NC.PCY.,NC,PCY,,EHZ,36.090832,-121.156166,344.0,1977.241,1977.266
NC.PCZ.,NC,PCZ,,EHZ,36.090832,-121.157166,277.0,1977.266,1978.312
NC.PDI.,NC,PDI,,EHZ,36.336334,-120.376335,496.0,1973.311,1975.167
NC.PDR.01,NC,PDR,01,EHZ,36.3363,-120.370033,428.0,1983.127,2021.243
NC.PDR.02,NC,PDR,02,EHZ,36.3363,-120.370033,428.0,1983.127,2021.243
NC.PDRB.01,NC,PDRB,01,EHZ,36.334083,-120.368897,447.9,2021.263,3000.001
NC.PG2.,NC,PG2,,EHZ,35.834499,-120.343834,428.0,1983.182,1988.001
NC.PGC.,NC,PGC,,EHZ,35.177834,-120.616333,108.0,1982.139,1984.103
NC.PGH.,NC,PGH,,EHZ,35.830717,-120.3539,433.0,1966.001,3000.001
NC.PGH.01,NC,PGH,01,EHZ,35.830717,-120.3539,433.0,1966.001,3000.001
NC.PGW.,NC,PGW,,EHZ,35.183834,-120.626999,148.0,1982.140,1985.081
NC.PHA.,NC,PHA,,EHZ,35.836178,-120.398613,398.0,1979.319,3000.001
NC.PHB.02,NC,PHB,02,EHZ,36.248501,-120.084015,79.0,1983.124,2017.206
NC.PHB.03,NC,PHB,03,EHZ,36.248501,-120.084015,79.0,1983.124,2017.206
NC.PHB.01,NC,PHB,01,EHZ,36.248501,-120.084015,79.0,1983.124,2017.206
NC.PHC.,NC,PHC,,EHZ,35.682163,-121.153725,502.0,1973.351,2021.308
NC.PHF.,NC,PHF,,"EHE,EHN,EHZ",35.881638,-120.401558,457.0,1988.040,3000.001
NC.PHG.,NC,PHG,,"EHE,EHN,EHZ",35.875999,-120.483498,792.0,1978.234,1984.270
NC.PHO.,NC,PHO,,EHZ,35.866665,-120.479713,753.0,1984.269,2004.078
NC.PHOB.,NC,PHOB,,"EHE,EHN,EHZ",35.866611,-120.479607,796.0,2004.078,2021.057
NC.PHOC.01,NC,PHOC,01,EHZ,35.866745,-120.479567,802.0,2021.307,3000.001
NC.PHP.,NC,PHP,,EHZ,35.980545,-120.606827,548.0,1984.300,3000.001
NC.PHR.,NC,PHR,,EHZ,36.373024,-120.818947,707.0,1969.330,2022.130
NC.PHS.01,NC,PHS,01,EHZ,35.823795,-121.053764,451.0,1985.144,2007.114
NC.PHS.02,NC,PHS,02,EHZ,35.823795,-121.053764,451.0,1985.144,2007.114
NC.PHSB.,NC,PHSB,,"EHE,EHN,EHZ",35.824039,-121.053932,475.0,2007.114,3000.001
NC.PIR.,NC,PIR,,EHZ,35.554401,-120.223343,471.0,1989.025,3000.001
NC.PIV.,NC,PIV,,EHZ,35.906502,-120.682335,497.0,1975.267,1985.249
NC.PJC.,NC,PJC,,EHZ,36.095879,-120.37162,403.0,1998.306,3000.001
NC.PJC.01,NC,PJC,01,EHZ,36.095879,-120.37162,403.0,1998.306,3000.001
NC.PJL.,NC,PJL,,EHZ,36.090462,-121.158112,240.0,1978.156,1996.115
NC.PJR.,NC,PJR,,EHZ,36.083668,-121.169167,336.0,1969.169,1977.266
NC.PJU.,NC,PJU,,EHZ,36.226974,-120.593521,925.0,1998.307,2023.088
NC.PKE.,NC,PKE,,EHZ,36.061031,-120.109634,244.0,1983.126,2023.201
NC.PKL.,NC,PKL,,EHZ,35.77298,-120.339943,422.0,2004.274,3000.001
NC.PKY.01,NC,PKY,01,EHZ,35.264008,-120.666672,101.0,1985.141,2020.321
NC.PKY.02,NC,PKY,02,EHZ,35.264008,-120.666672,101.0,1985.141,2020.321
NC.PKY.03,NC,PKY,03,EHZ,35.264008,-120.666672,101.0,1985.141,2020.321
NC.PKYB.01,NC,PKYB,01,EHZ,35.263928,-120.667167,123.0,2020.322,3000.001
NC.PL11.,NC,PL11,,"EH1,EHZ",35.97398,-120.551201,627.0,2002.205,2004.322
NC.PL11B.,NC,PL11B,,EHZ,35.974468,-120.551582,659.0,2004.321,2019.297
NC.PL11C.01,NC,PL11C,01,"HHE,HHN,HHZ",35.974435,-120.551609,666.0,2022.104,3000.001
NC.PL21.,NC,PL21,,EH1,35.974339,-120.551369,-1228.0,2002.205,2002.352
NC.PL31.,NC,PL31,,EH1,35.974339,-120.551369,-1388.0,2002.205,2002.352
NC.PL41.,NC,PL41,,EH1,35.974339,-120.551369,-1308.0,2002.247,2002.352
NC.PLO.,NC,PLO,,EHZ,36.246326,-121.042953,251.0,1970.226,2024.157
NC.PLOB.01,NC,PLOB,01,"HHE,HHN,HHZ",36.24694,-121.04452,301.0,2024.157,3000.001
NC.PMC.,NC,PMC,,"EHE,EHN,EHZ",35.725224,-120.370621,471.0,1978.285,2022.340
NC.PMG.,NC,PMG,,EHZ,35.429794,-120.520065,486.0,1978.122,2003.051
NC.PML.02,NC,PML,02,EHZ,34.894722,-120.609268,468.0,1981.287,3000.001
NC.PML.01,NC,PML,01,EHZ,34.894722,-120.609268,468.0,1981.287,3000.001
NC.PMM.,NC,PMM,,"EHE,EHN,EHZ",35.956329,-120.498489,751.0,1984.276,3000.001
NC.PMP.,NC,PMP,,EHZ,36.215664,-120.797394,754.0,1970.226,2004.142
NC.PMPB.,NC,PMPB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.215904,-120.801262,802.0,2004.142,3000.001
NC.PMR.,NC,PMR,,EHZ,35.784294,-120.236755,498.0,1979.319,3000.001
NC.POP.,NC,POP,,EHZ,35.738907,-120.133446,909.0,1989.012,1996.283
NC.PPB.,NC,PPB,,EHZ,35.260967,-120.8862,63.0,1985.142,2020.275
NC.PPBB.01,NC,PPBB,01,EHZ,35.26077,-120.886384,82.0,2020.324,3000.001
NC.PPC.,NC,PPC,,EHZ,35.949669,-120.595352,558.0,1984.300,2004.090
NC.PPF.,NC,PPF,,EHZ,35.881832,-120.413498,469.0,1968.011,1987.196
NC.PPG.,NC,PPG,,EHZ,35.862637,-119.956451,177.0,1989.005,2023.088
NC.PPO.,NC,PPO,,EHZ,35.866665,-120.615959,446.0,2004.090,3000.001
NC.PPR.,NC,PPR,,EHZ,35.647667,-120.700668,279.0,1979.320,1990.045
NC.PPT.,NC,PPT,,EHZ,36.109127,-120.724228,481.0,1970.106,2021.230
NC.PPTB.01,NC,PPTB,01,EHZ,36.106767,-120.748847,575.8,2021.214,3000.001
NC.PRC.,NC,PRC,,EHZ,36.255314,-120.618149,575.0,1978.129,1998.307
NC.PRP.,NC,PRP,,EHZ,36.000832,-120.476669,1198.0,1990.157,1992.259
NC.PSA.,NC,PSA,,EHZ,36.024658,-120.889236,150.0,1978.121,2016.307
NC.PSAB.01,NC,PSAB,01,EHZ,36.02486,-120.889267,150.0,2016.356,3000.001
NC.PSC.01,NC,PSC,01,EHZ,35.588356,-120.427933,326.0,1987.335,3000.001
NC.PSC.02,NC,PSC,02,EHZ,35.588356,-120.427933,326.0,1987.335,3000.001
NC.PSE.,NC,PSE,,EHZ,35.245167,-120.764664,201.0,1978.208,1985.140
NC.PSH.,NC,PSH,,EHZ,35.590832,-120.415337,390.0,1979.319,1987.335
NC.PSI.,NC,PSI,,EHZ,36.382,-120.969498,503.0,1971.207,1972.018
NC.PSM.,NC,PSM,,"EHE,EHN,EHZ",36.068806,-120.596184,957.0,1975.267,3000.001
NC.PSN.,NC,PSN,,EHZ,35.787762,-120.295067,390.0,2004.274,3000.001
NC.PSO.01,NC,PSO,01,EHZ,35.920746,-121.370526,983.0,2021.232,3000.001
NC.PSR.,NC,PSR,,EHZ,35.856228,-120.280357,480.0,1979.319,3000.001
NC.PST.,NC,PST,,EHZ,35.93071,-120.514755,559.0,1980.127,2022.292
NC.PTA.,NC,PTA,,EHZ,35.392475,-120.707794,802.0,1987.287,3000.001
NC.PTF.,NC,PTF,,EHZ,35.894165,-120.410004,572.0,1984.269,1987.196
NC.PTQ.,NC,PTQ,,EHZ,34.581875,-120.573975,448.0,1981.287,3000.001
NC.PTR.,NC,PTR,,EHZ,35.654152,-120.213318,594.0,1979.331,2022.081
NC.PTY.,NC,PTY,,EHZ,35.945499,-120.474167,552.0,1967.012,1982.027
NC.PVC.,NC,PVC,,EHZ,35.922073,-120.534988,770.0,1984.277,2023.130
NC.PWK.,NC,PWK,,EHZ,35.814495,-120.511948,470.0,1968.011,3000.001
NC.PWM.,NC,PWM,,EHZ,36.432682,-120.212364,45.0,1983.123,2022.132
NC.PZO.01,NC,PZO,01,"HHE,HHN,HHZ",35.29216,-120.42252,529.0,2023.110,3000.001
NC.QAS.,NC,QAS,,EHZ,37.092499,-116.316002,1667.0,1968.352,1973.032
NC.QBC.,NC,QBC,,EHZ,38.311333,-116.277336,1591.0,1969.269,1970.274
NC.QBE.,NC,QBE,,EHZ,36.883335,-116.76667,1183.0,1968.306,1973.121
NC.QBL.,NC,QBL,,EHZ,37.301334,-116.616165,1838.0,1969.165,1973.032
NC.QBM.,NC,QBM,,EHZ,37.142834,-116.385666,1524.0,1968.352,1971.091
NC.QCC.,NC,QCC,,EHZ,37.470165,-117.936501,1682.0,1970.068,1971.001
NC.QCE.,NC,QCE,,EHZ,37.728001,-116.310669,2170.0,1971.184,1973.335
NC.QCP.,NC,QCP,,EHZ,37.749832,-116.8675,2085.0,1971.192,1973.335
NC.QDH.,NC,QDH,,EHZ,37.283333,-116.305,2135.0,1969.173,1973.182
NC.QEC.,NC,QEC,,EHZ,38.468834,-115.998337,1682.0,1969.269,1970.274
NC.QEO.,NC,QEO,,EHZ,37.213501,-116.315666,2198.0,1970.043,1973.032
NC.QFA.,NC,QFA,,EHZ,37.278332,-116.443336,1999.0,1968.352,1973.032
NC.QGF.,NC,QGF,,EHZ,37.681,-117.245834,1290.0,1971.291,1973.335
NC.QGM.,NC,QGM,,EHZ,37.526669,-115.801666,1942.0,1971.320,1973.335
NC.QGP.,NC,QGP,,EHZ,37.422832,-116.564667,1603.0,1969.159,1973.032
NC.QGS.,NC,QGS,,EHZ,37.429333,-116.391998,1649.0,1969.159,1973.032
NC.QHC.,NC,QHC,,EHZ,38.590668,-116.245499,1811.0,1969.269,1970.274
NC.QHG.,NC,QHG,,EHZ,37.224998,-117.731667,1268.0,1970.146,1971.001
NC.QHM.,NC,QHM,,EHZ,38.504665,-116.1465,2210.0,1969.269,1970.274
NC.QHR.,NC,QHR,,EHZ,38.523167,-116.373001,1786.0,1969.269,1970.274
NC.QHT.,NC,QHT,,EHZ,37.377666,-117.830002,1634.0,1970.126,1971.001
